pathway,Description,setSize,enrichmentScore,NES,p_value,padj,qvalue,rank,leading_edge,core_enrichment,cancer,method,relative_rank
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER,NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER,389,0.219922355588866,1.0542735146146,0.330864197530864,0.877445842068484,0.867329925092255,192,"tags=30%, list=28%, signal=42%",hsa-miR-96-5p/hsa-miR-183-5p/hsa-miR-429/hsa-miR-182-5p/hsa-miR-592/hsa-miR-200a-5p/hsa-miR-190b-5p/hsa-miR-200b-3p/hsa-miR-200c-3p/hsa-miR-33b-5p/hsa-miR-342-5p/hsa-miR-130b-3p/hsa-miR-375-3p/hsa-miR-187-3p/hsa-miR-105-5p/hsa-miR-3065-5p/hsa-miR-301a-3p/hsa-miR-4724-5p/hsa-miR-16-1-3p/hsa-miR-183-3p/hsa-miR-590-3p/hsa-miR-7-5p/hsa-miR-454-3p/hsa-miR-449a/hsa-miR-148b-5p/hsa-miR-3065-3p/hsa-miR-301a-5p/hsa-miR-155-5p/hsa-miR-181b-5p/hsa-miR-203a-3p/hsa-miR-33a-5p/hsa-miR-760/hsa-miR-4677-3p/hsa-miR-629-3p/hsa-miR-15a-5p/hsa-miR-130b-5p/hsa-miR-3677-5p/hsa-miR-767-5p/hsa-miR-4668-3p/hsa-miR-301b-3p/hsa-miR-4501/hsa-miR-149-3p/hsa-miR-493-5p/hsa-miR-7156-5p/hsa-miR-331-3p/hsa-miR-151a-5p/hsa-miR-301b-5p/hsa-miR-200b-5p/hsa-miR-7-1-3p/hsa-miR-196a-3p/hsa-miR-32-3p/hsa-miR-128-3p/hsa-miR-769-5p/hsa-miR-188-5p/hsa-miR-3127-5p/hsa-miR-345-5p/hsa-miR-18a-5p/hsa-miR-15b-5p/hsa-miR-93-3p/hsa-miR-3200-3p/hsa-miR-639/hsa-miR-29b-3p/hsa-miR-3156-5p/hsa-miR-625-5p/hsa-miR-3614-5p/hsa-miR-33b-3p/hsa-miR-92b-5p/hsa-miR-4446-3p/hsa-miR-181d-5p/hsa-miR-331-5p/hsa-miR-449b-5p/hsa-let-7g-3p/hsa-miR-27b-5p/hsa-miR-345-3p/hsa-miR-4664-5p/hsa-miR-3170/hsa-miR-2114-3p/hsa-miR-210-5p/hsa-miR-181a-5p/hsa-miR-1224-5p/hsa-miR-149-5p/hsa-miR-629-5p/hsa-miR-1251-5p/hsa-miR-449b-3p/hsa-miR-939-5p/hsa-miR-4728-3p/hsa-miR-3913-5p/hsa-miR-421/hsa-miR-556-3p/hsa-miR-3074-5p/hsa-miR-185-3p/hsa-miR-194-3p/hsa-miR-519a-5p/hsa-miR-766-3p/hsa-miR-4677-5p/hsa-miR-146b-5p/hsa-miR-330-5p/hsa-miR-454-5p/hsa-miR-30e-5p/hsa-miR-27a-3p/hsa-miR-1292-5p/hsa-miR-1284/hsa-miR-324-3p/hsa-miR-4726-5p/hsa-miR-1266-5p/hsa-miR-500b-3p/hsa-miR-4680-5p/hsa-miR-3922-3p/hsa-miR-885-5p/hsa-miR-3651/hsa-miR-188-3p/hsa-miR-19b-1-5p/hsa-miR-181c-5p/hsa-miR-137-3p/hsa-miR-330-3p/hsa-miR-148a-5p,BRCA,MiR_Score,0.3657142857142857
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP,CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP,350,-0.1999314347641,-1.05103468873188,0.3,0.877445842068484,0.867329925092255,178,"tags=26%, list=23%, signal=36%",hsa-miR-197-3p/hsa-miR-889-3p/hsa-miR-30a-3p/hsa-miR-548aw/hsa-miR-874-3p/hsa-miR-218-1-3p/hsa-miR-132-3p/hsa-miR-410-3p/hsa-miR-376b-3p/hsa-miR-224-5p/hsa-miR-2110/hsa-miR-874-5p/hsa-miR-541-3p/hsa-miR-299-3p/hsa-miR-944/hsa-miR-561-5p/hsa-miR-6837-3p/hsa-miR-543/hsa-miR-323a-3p/hsa-miR-383-5p/hsa-let-7i-5p/hsa-miR-129-5p/hsa-miR-193b-5p/hsa-miR-146b-3p/hsa-miR-382-5p/hsa-miR-411-3p/hsa-miR-6761-5p/hsa-miR-486-3p/hsa-miR-1228-3p/hsa-miR-377-3p/hsa-miR-452-3p/hsa-miR-376a-3p/hsa-miR-5010-3p/hsa-miR-6820-3p/hsa-miR-539-5p/hsa-miR-758-3p/hsa-miR-129-2-3p/hsa-miR-4521/hsa-miR-379-3p/hsa-miR-656-3p/hsa-miR-223-3p/hsa-miR-485-5p/hsa-miR-329-3p/hsa-miR-134-5p/hsa-miR-125a-5p/hsa-miR-3613-3p/hsa-miR-494-3p/hsa-miR-1295a/hsa-miR-296-5p/hsa-miR-190a-5p/hsa-miR-491-5p/hsa-miR-134-3p/hsa-miR-654-3p/hsa-miR-376c-3p/hsa-miR-605-5p/hsa-miR-758-5p/hsa-miR-154-5p/hsa-miR-326/hsa-miR-1262/hsa-miR-379-5p/hsa-miR-144-3p/hsa-miR-199b-5p/hsa-miR-654-5p/hsa-miR-452-5p/hsa-miR-218-5p/hsa-miR-30e-3p/hsa-miR-5683/hsa-miR-1-3p/hsa-miR-140-3p/hsa-miR-495-3p/hsa-miR-377-5p/hsa-miR-195-3p/hsa-let-7c-3p/hsa-miR-10b-3p/hsa-miR-335-3p/hsa-miR-6892-5p/hsa-miR-195-5p/hsa-miR-4732-3p/hsa-miR-193a-5p/hsa-miR-365a-3p/hsa-miR-365b-3p/hsa-let-7c-5p/hsa-miR-144-5p/hsa-miR-497-5p/hsa-miR-3199/hsa-miR-10b-5p/hsa-miR-100-5p/hsa-miR-99a-5p/hsa-miR-335-5p/hsa-miR-125b-5p/hsa-miR-378a-5p/hsa-miR-145-5p,BRCA,MiR_Score,0.33904761904761904
NIKOLSKY_BREAST_CANCER_5P15_AMPLICON,NIKOLSKY_BREAST_CANCER_5P15_AMPLICON,457,0.218446884211891,1.05093385884538,0.337037037037037,0.877445842068484,0.867329925092255,194,"tags=37%, list=34%, signal=56%",hsa-miR-96-5p/hsa-miR-183-5p/hsa-miR-141-3p/hsa-miR-429/hsa-miR-21-3p/hsa-miR-182-5p/hsa-miR-200a-3p/hsa-miR-210-3p/hsa-miR-1301-3p/hsa-miR-196a-5p/hsa-miR-141-5p/hsa-miR-200b-3p/hsa-miR-200c-3p/hsa-miR-33b-5p/hsa-miR-342-5p/hsa-miR-130b-3p/hsa-miR-32-5p/hsa-miR-671-5p/hsa-miR-192-5p/hsa-miR-375-3p/hsa-miR-187-3p/hsa-miR-105-5p/hsa-miR-3065-5p/hsa-miR-301a-3p/hsa-miR-16-1-3p/hsa-miR-183-3p/hsa-miR-590-3p/hsa-miR-7-5p/hsa-miR-454-3p/hsa-miR-449a/hsa-miR-191-5p/hsa-miR-342-3p/hsa-miR-92b-3p/hsa-miR-3065-3p/hsa-miR-301a-5p/hsa-miR-155-5p/hsa-miR-940/hsa-miR-181b-5p/hsa-miR-203a-3p/hsa-miR-33a-5p/hsa-miR-760/hsa-miR-503-5p/hsa-miR-4677-3p/hsa-miR-629-3p/hsa-miR-15a-5p/hsa-miR-130b-5p/hsa-miR-493-3p/hsa-miR-767-5p/hsa-miR-4668-3p/hsa-miR-340-5p/hsa-miR-301b-3p/hsa-miR-493-5p/hsa-miR-331-3p/hsa-miR-301b-5p/hsa-miR-3662/hsa-miR-7-1-3p/hsa-miR-196a-3p/hsa-miR-32-3p/hsa-miR-128-3p/hsa-miR-769-5p/hsa-miR-19a-3p/hsa-miR-188-5p/hsa-miR-3127-5p/hsa-miR-345-5p/hsa-miR-18a-5p/hsa-miR-15b-5p/hsa-miR-93-3p/hsa-miR-5586-5p/hsa-let-7a-3p/hsa-miR-651-5p/hsa-miR-425-5p/hsa-miR-203a-5p/hsa-miR-639/hsa-miR-455-3p/hsa-miR-3150b-3p/hsa-miR-9-5p/hsa-miR-29b-3p/hsa-miR-3156-5p/hsa-miR-625-5p/hsa-miR-3614-5p/hsa-miR-33b-3p/hsa-miR-92b-5p/hsa-miR-98-3p/hsa-miR-4446-3p/hsa-miR-181d-5p/hsa-miR-331-5p/hsa-miR-6854-5p/hsa-miR-17-3p/hsa-miR-449b-5p/hsa-let-7g-3p/hsa-miR-548e-3p/hsa-miR-27b-5p/hsa-miR-345-3p/hsa-miR-362-3p/hsa-miR-4664-5p/hsa-miR-3170/hsa-miR-4784/hsa-miR-210-5p/hsa-miR-181a-5p/hsa-miR-1224-5p/hsa-miR-149-5p/hsa-miR-629-5p/hsa-miR-1251-5p/hsa-miR-939-5p/hsa-miR-3913-5p/hsa-miR-421/hsa-miR-556-3p/hsa-miR-3074-5p/hsa-miR-449c-5p/hsa-miR-185-3p/hsa-miR-194-3p/hsa-miR-34b-5p/hsa-miR-4677-5p/hsa-miR-146b-5p/hsa-miR-330-5p/hsa-miR-660-5p/hsa-miR-30e-5p/hsa-miR-27a-3p/hsa-miR-1292-5p/hsa-miR-103a-2-5p/hsa-miR-324-3p/hsa-miR-3619-3p/hsa-miR-1266-5p/hsa-miR-500b-3p/hsa-let-7f-2-3p/hsa-miR-4680-5p/hsa-miR-3922-3p/hsa-miR-885-5p/hsa-miR-188-3p/hsa-miR-19b-1-5p/hsa-miR-181c-5p/hsa-miR-137-3p/hsa-miR-330-3p/hsa-miR-148a-5p/hsa-let-7f-1-3p/hsa-miR-16-5p/hsa-miR-7974/hsa-miR-484/hsa-miR-3127-3p/hsa-miR-3934-3p/hsa-miR-146a-3p/hsa-miR-3609/hsa-miR-3187-3p/hsa-miR-3682-3p/hsa-miR-3928-3p/hsa-miR-3917/hsa-miR-153-5p/hsa-miR-29a-5p/hsa-miR-4742-3p/hsa-miR-628-5p/hsa-miR-577/hsa-miR-548o-3p/hsa-miR-4756-3p/hsa-miR-4675/hsa-miR-3934-5p/hsa-miR-5581-3p/hsa-miR-193a-3p/hsa-miR-1910-5p/hsa-miR-338-3p/hsa-miR-500b-5p/hsa-miR-548d-3p/hsa-miR-18a-3p/hsa-miR-3664-3p/hsa-miR-5699-3p/hsa-miR-522-3p/hsa-miR-582-5p/hsa-miR-324-5p,BRCA,MiR_Score,0.36952380952380953
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON,NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON,260,0.224978250168286,1.05025094124325,0.348051948051948,0.877445842068484,0.867329925092255,206,"tags=25%, list=22%, signal=29%",hsa-miR-183-5p/hsa-miR-141-3p/hsa-miR-21-3p/hsa-miR-200a-3p/hsa-miR-141-5p/hsa-miR-106b-5p/hsa-miR-33b-5p/hsa-miR-130b-3p/hsa-miR-32-5p/hsa-miR-301a-3p/hsa-miR-590-3p/hsa-miR-454-3p/hsa-miR-449a/hsa-miR-93-5p/hsa-miR-92b-3p/hsa-miR-1269a/hsa-miR-3065-3p/hsa-miR-301a-5p/hsa-miR-155-5p/hsa-miR-940/hsa-miR-181b-5p/hsa-miR-33a-5p/hsa-miR-503-5p/hsa-miR-4677-3p/hsa-miR-15a-5p/hsa-miR-181a-3p/hsa-miR-3677-5p/hsa-miR-98-5p/hsa-miR-181c-3p/hsa-miR-3610/hsa-miR-767-5p/hsa-miR-4668-3p/hsa-miR-301b-3p/hsa-miR-301b-5p/hsa-miR-155-3p/hsa-miR-17-5p/hsa-miR-340-3p/hsa-miR-877-5p/hsa-miR-188-5p/hsa-miR-3127-5p/hsa-let-7d-5p/hsa-miR-15b-5p/hsa-miR-93-3p/hsa-miR-651-5p/hsa-miR-1269b/hsa-miR-3150b-3p/hsa-miR-3156-5p/hsa-miR-106a-5p/hsa-miR-3940-5p/hsa-miR-5684/hsa-miR-181d-5p/hsa-miR-449b-5p/hsa-miR-548e-3p/hsa-miR-345-3p/hsa-miR-339-3p/hsa-miR-3170/hsa-miR-20a-5p/hsa-miR-4784/hsa-miR-2114-3p/hsa-miR-210-5p/hsa-miR-181a-5p/hsa-miR-1224-5p/hsa-miR-3117-3p/hsa-miR-939-5p/hsa-miR-4728-3p,BRCA,MiR_Score,0.3923809523809524
FARMER_BREAST_CANCER_CLUSTER_3,FARMER_BREAST_CANCER_CLUSTER_3,255,0.22537875824268,1.04903021794731,0.340314136125654,0.877445842068484,0.867329925092255,198,"tags=9%, list=6%, signal=13%",hsa-miR-96-5p/hsa-miR-183-5p/hsa-miR-141-3p/hsa-miR-429/hsa-miR-21-3p/hsa-miR-182-5p/hsa-miR-200a-3p/hsa-miR-1301-3p/hsa-miR-181b-3p/hsa-miR-196a-5p/hsa-miR-141-5p/hsa-miR-106b-5p/hsa-miR-200b-3p/hsa-miR-200c-3p/hsa-miR-32-5p/hsa-miR-192-5p/hsa-miR-187-3p/hsa-miR-105-5p/hsa-miR-3065-5p/hsa-miR-590-3p/hsa-miR-7-5p/hsa-miR-93-5p/hsa-miR-92b-3p/hsa-miR-3065-3p,BRCA,MiR_Score,0.37714285714285717
LANDIS_ERBB2_BREAST_TUMORS_65_UP,LANDIS_ERBB2_BREAST_TUMORS_65_UP,240,0.226136657310609,1.04749331432525,0.353324641460235,0.877445842068484,0.867329925092255,210,"tags=38%, list=35%, signal=35%",hsa-miR-183-5p/hsa-miR-210-3p/hsa-miR-1301-3p/hsa-miR-375-3p/hsa-miR-105-5p/hsa-miR-3065-5p/hsa-miR-590-3p/hsa-miR-449a/hsa-miR-148b-5p/hsa-miR-342-3p/hsa-miR-301a-5p/hsa-miR-940/hsa-miR-203a-3p/hsa-miR-760/hsa-miR-203b-3p/hsa-miR-4677-3p/hsa-miR-4668-3p/hsa-miR-340-5p/hsa-miR-149-3p/hsa-miR-493-5p/hsa-miR-331-3p/hsa-miR-151a-5p/hsa-miR-301b-5p/hsa-miR-3662/hsa-miR-107/hsa-miR-32-3p/hsa-miR-769-5p/hsa-miR-3127-5p/hsa-miR-18a-5p/hsa-miR-135b-5p/hsa-miR-103a-3p/hsa-miR-3150b-3p/hsa-miR-9-5p/hsa-miR-625-5p/hsa-miR-3614-5p/hsa-miR-3940-5p/hsa-miR-6854-5p/hsa-miR-17-3p/hsa-miR-2114-5p/hsa-miR-449b-5p/hsa-miR-548e-3p/hsa-miR-27b-5p/hsa-miR-4784/hsa-miR-659-5p/hsa-miR-210-5p/hsa-miR-149-5p/hsa-miR-629-5p/hsa-miR-423-3p/hsa-miR-1251-5p/hsa-miR-3117-3p/hsa-miR-939-5p/hsa-miR-3690/hsa-miR-421/hsa-miR-708-3p/hsa-miR-449c-5p/hsa-miR-185-3p/hsa-miR-194-5p/hsa-miR-34b-5p/hsa-miR-4677-5p/hsa-miR-146b-5p/hsa-miR-330-5p/hsa-miR-589-5p/hsa-miR-30e-5p/hsa-miR-1292-5p/hsa-miR-103a-2-5p/hsa-miR-324-3p/hsa-let-7f-2-3p/hsa-miR-4680-5p/hsa-miR-3651/hsa-miR-188-3p/hsa-miR-5001-5p/hsa-miR-19b-1-5p/hsa-miR-484/hsa-miR-3127-3p/hsa-miR-3934-3p/hsa-miR-146a-3p/hsa-miR-153-5p/hsa-miR-320b/hsa-miR-577/hsa-miR-4675/hsa-miR-3934-5p/hsa-miR-500a-5p/hsa-miR-338-3p/hsa-miR-548d-3p/hsa-miR-3664-3p/hsa-miR-5699-3p/hsa-miR-522-3p/hsa-miR-324-5p/hsa-miR-1226-3p/hsa-miR-616-5p,BRCA,MiR_Score,0.4
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP,302,0.223042150149085,1.04517937284544,0.344736842105263,0.877445842068484,0.867329925092255,203,"tags=19%, list=17%, signal=25%",hsa-miR-141-3p/hsa-miR-429/hsa-miR-200a-3p/hsa-miR-1301-3p/hsa-miR-190b-5p/hsa-miR-181b-3p/hsa-miR-141-5p/hsa-miR-200b-3p/hsa-miR-200c-3p/hsa-miR-200c-5p/hsa-miR-148b-3p/hsa-miR-33b-5p/hsa-miR-142-3p/hsa-miR-375-3p/hsa-miR-105-5p/hsa-miR-3065-5p/hsa-miR-4724-5p/hsa-miR-183-3p/hsa-miR-590-3p/hsa-miR-7-5p/hsa-miR-449a/hsa-miR-148b-5p/hsa-miR-191-5p/hsa-miR-940/hsa-miR-181b-5p/hsa-miR-33a-5p/hsa-miR-760/hsa-miR-203b-3p/hsa-miR-629-3p/hsa-miR-15a-5p/hsa-miR-130b-5p/hsa-miR-493-3p/hsa-miR-4668-3p/hsa-miR-340-5p/hsa-miR-142-5p/hsa-miR-149-3p/hsa-miR-7156-5p/hsa-miR-331-3p/hsa-miR-20b-3p/hsa-miR-3662/hsa-miR-7-1-3p/hsa-miR-107/hsa-miR-32-3p/hsa-miR-769-5p/hsa-miR-19a-3p/hsa-miR-3664-5p/hsa-miR-135b-5p/hsa-miR-103a-3p/hsa-miR-15b-5p/hsa-miR-93-3p/hsa-miR-5586-5p/hsa-miR-148a-3p/hsa-let-7a-3p/hsa-miR-651-5p/hsa-miR-425-5p/hsa-miR-203a-5p/hsa-miR-3150b-3p,BRCA,MiR_Score,0.38666666666666666
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP,ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP,199,0.23036252522934,1.04474265782251,0.340540540540541,0.877445842068484,0.867329925092255,199,"tags=44%, list=41%, signal=35%",hsa-miR-21-3p/hsa-miR-181b-3p/hsa-miR-106b-5p/hsa-miR-130b-3p/hsa-miR-671-5p/hsa-miR-142-3p/hsa-miR-301a-3p/hsa-miR-4724-5p/hsa-miR-16-1-3p/hsa-miR-7-5p/hsa-miR-454-3p/hsa-miR-148b-5p/hsa-miR-342-3p/hsa-miR-93-5p/hsa-miR-940/hsa-miR-760/hsa-miR-4677-3p/hsa-miR-98-5p/hsa-miR-301b-3p/hsa-miR-149-3p/hsa-miR-191-3p/hsa-miR-155-3p/hsa-miR-17-5p/hsa-miR-19a-3p/hsa-miR-188-5p/hsa-let-7d-5p/hsa-miR-708-5p/hsa-miR-93-3p/hsa-miR-15b-3p/hsa-miR-455-3p/hsa-miR-3156-5p/hsa-miR-106a-5p/hsa-miR-625-5p/hsa-miR-33b-3p/hsa-miR-1307-3p/hsa-miR-17-3p/hsa-miR-362-3p/hsa-miR-20a-5p/hsa-miR-210-5p/hsa-miR-1224-5p/hsa-miR-149-5p/hsa-miR-3913-5p/hsa-miR-25-5p/hsa-miR-181b-2-3p/hsa-miR-421/hsa-miR-185-3p/hsa-miR-20b-5p/hsa-miR-660-5p/hsa-miR-454-5p/hsa-miR-30e-5p/hsa-miR-9-3p/hsa-miR-1266-5p/hsa-miR-500b-3p/hsa-miR-885-5p/hsa-miR-330-3p/hsa-miR-5691/hsa-miR-7974/hsa-miR-3609/hsa-miR-219a-5p/hsa-miR-4742-3p/hsa-miR-577/hsa-miR-4756-3p/hsa-miR-3934-5p/hsa-miR-1910-5p/hsa-miR-500b-5p/hsa-miR-548d-3p/hsa-miR-3664-3p/hsa-miR-5699-3p/hsa-miR-33a-3p/hsa-miR-3161/hsa-miR-744-3p/hsa-miR-431-5p/hsa-miR-615-5p/hsa-miR-19b-3p/hsa-miR-4665-5p/hsa-miR-545-5p/hsa-miR-6501-5p/hsa-miR-5699-5p/hsa-miR-519a-3p/hsa-let-7e-5p/hsa-miR-4787-3p/hsa-miR-942-3p/hsa-miR-6842-3p/hsa-miR-4658/hsa-miR-214-5p/hsa-miR-1270/hsa-miR-497-3p/hsa-miR-153-3p,BRCA,MiR_Score,0.379047619047619
NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON,NIKOLSKY_BREAST_CANCER_22Q13_AMPLICON,23,0.350298421250241,1.08657998744638,0.3632,0.880006936015259,0.869861492642652,216,"tags=35%, list=21%, signal=28%",hsa-miR-375-3p/hsa-miR-3065-3p/hsa-miR-107/hsa-miR-103a-3p/hsa-miR-29b-3p/hsa-miR-345-3p/hsa-miR-4784/hsa-miR-210-5p,BRCA,MiR_Score,0.4114285714285714
ONGUSAHA_BRCA1_TARGETS_DN,ONGUSAHA_BRCA1_TARGETS_DN,25,-0.316348822288216,-1.06482610101675,0.366120218579235,0.880006936015259,0.869861492642652,217,"tags=32%, list=20%, signal=26%",hsa-miR-543/hsa-miR-383-5p/hsa-miR-411-5p/hsa-miR-205-5p/hsa-miR-433-3p/hsa-miR-28-3p/hsa-miR-511-5p/hsa-miR-145-5p,BRCA,MiR_Score,0.41333333333333333
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN,LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN,219,0.227375749783874,1.04256285929222,0.370517928286853,0.884190510684535,0.873996835624011,220,"tags=37%, list=34%, signal=33%",hsa-miR-429/hsa-miR-200a-5p/hsa-miR-141-5p/hsa-miR-106b-5p/hsa-miR-200b-3p/hsa-miR-200c-3p/hsa-miR-342-5p/hsa-miR-375-3p/hsa-miR-590-3p/hsa-miR-148b-5p/hsa-miR-342-3p/hsa-miR-93-5p/hsa-miR-1269a/hsa-miR-301a-5p/hsa-miR-940/hsa-miR-629-3p/hsa-miR-181a-3p/hsa-miR-130b-5p/hsa-miR-3677-5p/hsa-miR-340-5p/hsa-miR-142-5p/hsa-miR-4501/hsa-miR-149-3p/hsa-miR-7156-5p/hsa-miR-331-3p/hsa-miR-301b-5p/hsa-miR-200b-5p/hsa-miR-20b-3p/hsa-miR-7-1-3p/hsa-miR-17-5p/hsa-miR-18a-5p/hsa-let-7a-3p/hsa-miR-15b-3p/hsa-miR-1269b/hsa-miR-455-3p/hsa-miR-106a-5p/hsa-miR-3614-5p/hsa-miR-98-3p/hsa-miR-3940-5p/hsa-miR-4446-3p/hsa-miR-2114-5p/hsa-miR-548e-3p/hsa-miR-4664-5p/hsa-miR-20a-5p/hsa-miR-4784/hsa-miR-1251-5p/hsa-miR-939-5p/hsa-miR-3690/hsa-miR-556-3p/hsa-miR-3074-5p/hsa-miR-20b-5p/hsa-miR-519a-5p/hsa-miR-766-3p/hsa-miR-4677-5p/hsa-miR-146b-5p/hsa-miR-589-5p/hsa-miR-30e-5p/hsa-miR-324-3p/hsa-let-7f-2-3p/hsa-miR-3922-3p/hsa-miR-188-3p/hsa-miR-330-3p/hsa-let-7f-1-3p/hsa-miR-5691/hsa-miR-6783-3p/hsa-miR-3127-3p/hsa-miR-146a-3p/hsa-miR-3187-3p/hsa-miR-3682-3p/hsa-miR-153-5p/hsa-miR-4742-3p/hsa-miR-628-5p/hsa-miR-577/hsa-miR-548o-3p/hsa-miR-1229-3p/hsa-miR-3934-5p/hsa-miR-338-3p/hsa-miR-548d-3p/hsa-miR-18a-3p/hsa-miR-4443,BRCA,MiR_Score,0.41904761904761906
SMID_BREAST_CANCER_LUMINAL_B_UP,SMID_BREAST_CANCER_LUMINAL_B_UP,595,0.216972865383996,1.0352162010277,0.374233128834356,0.889015351303334,0.878766051513872,221,"tags=26%, list=26%, signal=77%",hsa-miR-96-5p/hsa-miR-21-5p/hsa-miR-183-5p/hsa-miR-141-3p/hsa-miR-429/hsa-miR-21-3p/hsa-miR-182-5p/hsa-miR-200a-3p/hsa-miR-200a-5p/hsa-miR-210-3p/hsa-miR-1301-3p/hsa-miR-190b-5p/hsa-miR-181b-3p/hsa-miR-141-5p/hsa-miR-106b-5p/hsa-miR-200b-3p/hsa-miR-200c-3p/hsa-miR-200c-5p/hsa-miR-33b-5p/hsa-miR-342-5p/hsa-miR-130b-3p/hsa-miR-32-5p/hsa-miR-142-3p/hsa-miR-375-3p/hsa-miR-105-5p/hsa-miR-3065-5p/hsa-miR-301a-3p/hsa-miR-7705/hsa-miR-4724-5p/hsa-miR-16-1-3p/hsa-miR-590-3p/hsa-miR-7-5p/hsa-miR-454-3p/hsa-miR-449a/hsa-miR-148b-5p/hsa-miR-342-3p/hsa-miR-93-5p/hsa-miR-92b-3p/hsa-miR-3065-3p/hsa-miR-301a-5p/hsa-miR-3677-3p/hsa-miR-155-5p/hsa-miR-940/hsa-miR-181b-5p/hsa-miR-33a-5p/hsa-miR-760/hsa-miR-503-5p/hsa-miR-203b-3p/hsa-miR-4677-3p/hsa-miR-629-3p/hsa-miR-3613-5p/hsa-miR-130b-5p/hsa-miR-3677-5p/hsa-miR-98-5p/hsa-miR-4668-3p/hsa-miR-340-5p/hsa-miR-301b-3p/hsa-miR-142-5p/hsa-miR-4501/hsa-miR-4326/hsa-miR-149-3p/hsa-miR-493-5p/hsa-miR-590-5p/hsa-miR-191-3p/hsa-miR-7156-5p/hsa-miR-331-3p/hsa-miR-151a-5p/hsa-miR-301b-5p/hsa-miR-200b-5p/hsa-miR-20b-3p/hsa-miR-3662/hsa-miR-7-1-3p/hsa-miR-4638-3p/hsa-miR-147b-3p/hsa-miR-196a-3p/hsa-miR-107/hsa-miR-17-5p/hsa-miR-340-3p/hsa-miR-32-3p/hsa-miR-877-5p/hsa-miR-128-3p/hsa-miR-19a-3p/hsa-miR-188-5p/hsa-miR-3127-5p/hsa-let-7d-5p/hsa-miR-3664-5p/hsa-miR-345-5p/hsa-miR-708-5p/hsa-miR-103a-3p/hsa-miR-93-3p/hsa-miR-5586-5p/hsa-miR-3200-3p/hsa-let-7a-3p/hsa-miR-15b-3p/hsa-miR-615-3p/hsa-miR-425-5p/hsa-miR-639/hsa-miR-455-3p/hsa-miR-3150b-3p/hsa-miR-9-5p/hsa-miR-29b-3p/hsa-miR-3156-5p/hsa-miR-106a-5p/hsa-miR-625-5p/hsa-miR-3614-5p/hsa-miR-92b-5p/hsa-miR-4444/hsa-miR-98-3p/hsa-miR-3940-5p/hsa-miR-4446-3p/hsa-miR-181d-5p/hsa-miR-6854-5p/hsa-miR-17-3p/hsa-miR-2114-5p/hsa-miR-449b-5p/hsa-let-7g-3p/hsa-miR-548e-3p/hsa-miR-27b-5p/hsa-miR-4664-5p/hsa-miR-20a-5p/hsa-miR-4784/hsa-miR-2114-3p/hsa-miR-210-5p/hsa-miR-181a-5p/hsa-miR-1224-5p/hsa-miR-149-5p/hsa-miR-5694/hsa-miR-629-5p/hsa-miR-1251-5p/hsa-miR-3117-3p/hsa-miR-939-5p/hsa-miR-4728-3p/hsa-miR-25-5p/hsa-miR-3614-3p/hsa-miR-3690/hsa-miR-181b-2-3p/hsa-miR-421/hsa-miR-556-3p/hsa-miR-3074-5p/hsa-miR-708-3p/hsa-miR-185-3p/hsa-miR-20b-5p/hsa-miR-194-3p/hsa-miR-519a-5p/hsa-miR-194-5p/hsa-miR-766-3p/hsa-miR-4677-5p/hsa-miR-146b-5p/hsa-miR-330-5p/hsa-miR-660-5p/hsa-miR-454-5p/hsa-miR-589-5p/hsa-miR-30e-5p/hsa-miR-27a-3p/hsa-miR-1292-5p/hsa-miR-103a-2-5p,BRCA,MiR_Score,0.42095238095238097
