pathway,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,p_value,padj,qvalue,geneID,Count,rank,cancer,method,relative_rank
WP_BLADDER_CANCER,WP_BLADDER_CANCER,133/424,728/2562,0.182692307692308,1.10390965166909,1.47538641426277,0.079059088880893,0.999999717985869,0.999999717985869,hsa-miR-30a-3p/hsa-miR-28-3p/hsa-miR-17-5p/hsa-miR-141-3p/hsa-miR-130b-3p/hsa-miR-139-5p/hsa-miR-19a-3p/hsa-miR-30e-3p/hsa-miR-1-3p/hsa-miR-93-5p/hsa-miR-20a-5p/hsa-miR-425-5p/hsa-miR-301a-5p/hsa-miR-4786-5p/hsa-miR-23b-3p/hsa-miR-135b-5p/hsa-miR-93-3p/hsa-miR-130b-5p/hsa-miR-140-3p/hsa-miR-106b-5p/hsa-miR-301b-3p/hsa-miR-105-5p/hsa-miR-301a-3p/hsa-miR-200a-3p/hsa-miR-365a-3p/hsa-miR-365b-3p/hsa-miR-455-3p/hsa-miR-940/hsa-miR-335-3p/hsa-miR-19b-3p/hsa-miR-195-3p/hsa-miR-519a-3p/hsa-miR-100-5p/hsa-miR-6761-5p/hsa-miR-526b-5p/hsa-miR-301b-5p/hsa-miR-125b-5p/hsa-miR-1301-3p/hsa-miR-340-5p/hsa-miR-522-3p/hsa-miR-744-3p/hsa-miR-454-3p/hsa-miR-483-3p/hsa-miR-99a-5p/hsa-miR-520a-3p/hsa-miR-27b-3p/hsa-miR-103a-2-5p/hsa-miR-16-2-3p/hsa-miR-520f-3p/hsa-miR-205-3p/hsa-miR-218-5p/hsa-miR-1910-5p/hsa-miR-6507-5p/hsa-miR-152-3p/hsa-miR-106a-5p/hsa-miR-4664-3p/hsa-miR-519d-3p/hsa-miR-942-5p/hsa-miR-520c-3p/hsa-miR-520b-3p/hsa-miR-1-5p/hsa-miR-337-3p/hsa-miR-3944-3p/hsa-miR-411-5p/hsa-miR-1287-3p/hsa-miR-324-3p/hsa-miR-185-3p/hsa-miR-3074-5p/hsa-miR-521/hsa-miR-5698/hsa-miR-944/hsa-miR-379-3p/hsa-miR-515-5p/hsa-miR-4668-3p/hsa-miR-130a-5p/hsa-miR-3136-5p/hsa-miR-20b-5p/hsa-miR-939-5p/hsa-miR-570-3p/hsa-miR-203a-5p/hsa-miR-550a-5p/hsa-miR-520d-3p/hsa-miR-372-3p/hsa-miR-20b-3p/hsa-miR-1304-3p/hsa-miR-23c/hsa-miR-7706/hsa-miR-376c-3p/hsa-miR-202-5p/hsa-let-7c-3p/hsa-miR-642a-5p/hsa-miR-654-5p/hsa-miR-485-5p/hsa-miR-636/hsa-miR-410-3p/hsa-miR-6777-5p/hsa-miR-3614-5p/hsa-miR-4662a-5p/hsa-miR-520e-3p/hsa-miR-519c-3p/hsa-miR-498-5p/hsa-miR-548d-3p/hsa-miR-543/hsa-miR-204-5p/hsa-miR-519b-3p/hsa-miR-34b-3p/hsa-miR-4665-5p/hsa-miR-3189-3p/hsa-miR-524-5p/hsa-miR-138-1-3p/hsa-miR-526b-3p/hsa-miR-1292-5p/hsa-miR-3664-5p/hsa-miR-639/hsa-miR-146a-3p/hsa-miR-548v/hsa-miR-4797-3p/hsa-miR-1228-5p/hsa-miR-1291/hsa-miR-3662/hsa-miR-4778-3p/hsa-miR-6844/hsa-miR-6820-3p/hsa-miR-224-3p/hsa-miR-548j-5p/hsa-miR-1301-5p/hsa-miR-519e-5p/hsa-miR-520d-5p/hsa-miR-585-3p/hsa-miR-203a-3p/hsa-miR-206/hsa-miR-1910-3p/hsa-miR-548y,133,28,BLCA,MiR_ORA,0.05353728489483748
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,43/424,221/2562,0.194570135746606,1.17568086741228,1.21647661359391,0.131711600876378,0.999999717985869,0.999999717985869,hsa-miR-195-5p/hsa-miR-30a-3p/hsa-miR-141-3p/hsa-miR-30e-3p/hsa-miR-135b-5p/hsa-miR-429/hsa-miR-185-5p/hsa-miR-105-5p/hsa-miR-145-5p/hsa-miR-200a-3p/hsa-miR-192-5p/hsa-miR-3613-5p/hsa-miR-3065-5p/hsa-miR-15b-3p/hsa-miR-200a-5p/hsa-miR-15a-5p/hsa-miR-4724-5p/hsa-miR-200b-5p/hsa-miR-205-5p/hsa-miR-29a-3p/hsa-miR-200b-3p/hsa-miR-1323/hsa-miR-200c-3p/hsa-miR-497-5p/hsa-miR-32-3p/hsa-miR-942-5p/hsa-miR-3913-5p/hsa-miR-215-5p/hsa-miR-29c-3p/hsa-miR-616-5p/hsa-miR-6499-3p/hsa-miR-653-5p/hsa-miR-454-5p/hsa-miR-498-5p/hsa-miR-204-5p/hsa-miR-10a-3p/hsa-miR-34b-3p/hsa-miR-548o-3p/hsa-miR-5001-5p/hsa-miR-4728-3p/hsa-miR-138-1-3p/hsa-miR-489-3p/hsa-miR-6844,43,40,BLCA,MiR_ORA,0.07648183556405354
KEGG_BLADDER_CANCER,KEGG_BLADDER_CANCER,215/424,1265/2562,0.1699604743083,1.0269781490044,0.600442315161768,0.292036905577065,0.999999717985869,0.999999717985869,hsa-miR-210-3p/hsa-miR-195-5p/hsa-miR-30a-3p/hsa-miR-28-3p/hsa-miR-17-5p/hsa-miR-30c-2-3p/hsa-miR-141-3p/hsa-miR-130b-3p/hsa-miR-139-5p/hsa-miR-33a-5p/hsa-miR-19a-3p/hsa-miR-30e-3p/hsa-miR-1-3p/hsa-miR-671-5p/hsa-miR-93-5p/hsa-miR-20a-5p/hsa-miR-26a-5p/hsa-miR-425-5p/hsa-miR-590-5p/hsa-miR-301a-5p/hsa-miR-345-5p/hsa-let-7g-3p/hsa-miR-4786-5p/hsa-miR-21-5p/hsa-miR-23b-3p/hsa-miR-504-5p/hsa-miR-135b-5p/hsa-miR-429/hsa-miR-93-3p/hsa-miR-130b-5p/hsa-miR-512-3p/hsa-miR-140-3p/hsa-miR-106b-5p/hsa-miR-301b-3p/hsa-miR-503-5p/hsa-miR-105-5p/hsa-miR-145-5p/hsa-miR-301a-3p/hsa-miR-200a-3p/hsa-miR-365a-3p/hsa-miR-365b-3p/hsa-miR-455-3p/hsa-miR-183-3p/hsa-miR-30a-5p/hsa-miR-940/hsa-miR-335-3p/hsa-miR-19b-3p/hsa-miR-195-3p/hsa-miR-519a-3p/hsa-miR-100-5p/hsa-miR-6761-5p/hsa-miR-526b-5p/hsa-miR-301b-5p/hsa-miR-33b-5p/hsa-miR-125b-5p/hsa-miR-590-3p/hsa-miR-3065-5p/hsa-miR-1301-3p/hsa-miR-340-5p/hsa-miR-1247-3p/hsa-miR-141-5p/hsa-miR-522-3p/hsa-miR-744-3p/hsa-miR-17-3p/hsa-miR-454-3p/hsa-miR-483-3p/hsa-miR-629-3p/hsa-miR-518b/hsa-miR-99a-5p/hsa-miR-339-5p/hsa-miR-520a-3p/hsa-miR-15a-5p/hsa-miR-19b-1-5p/hsa-miR-27b-3p/hsa-miR-103a-2-5p/hsa-miR-16-2-3p/hsa-miR-221-5p/hsa-miR-520f-3p/hsa-miR-205-5p/hsa-miR-205-3p/hsa-miR-218-5p/hsa-miR-133a-5p/hsa-miR-4652-5p/hsa-miR-200b-3p/hsa-miR-218-1-3p/hsa-miR-1910-5p/hsa-miR-138-5p/hsa-miR-188-5p/hsa-miR-1283/hsa-miR-6507-5p/hsa-miR-200c-3p/hsa-miR-452-3p/hsa-miR-149-3p/hsa-miR-1262/hsa-miR-520g-3p/hsa-miR-10b-5p/hsa-miR-497-5p/hsa-miR-152-3p/hsa-miR-518c-3p/hsa-miR-106a-5p/hsa-miR-4664-3p/hsa-miR-519d-3p/hsa-miR-32-3p/hsa-miR-942-5p/hsa-miR-520c-3p/hsa-miR-370-5p/hsa-miR-331-3p/hsa-miR-520b-3p/hsa-miR-7156-5p/hsa-miR-1-5p/hsa-miR-337-3p/hsa-miR-31-3p/hsa-miR-3944-3p/hsa-miR-1229-3p/hsa-miR-6783-3p/hsa-miR-143-5p/hsa-miR-411-5p/hsa-miR-432-5p/hsa-miR-3913-5p/hsa-miR-518f-3p/hsa-miR-1287-3p/hsa-miR-324-3p/hsa-miR-34c-5p/hsa-miR-185-3p/hsa-miR-5683/hsa-miR-3074-5p/hsa-miR-383-5p/hsa-miR-520h/hsa-miR-521/hsa-miR-5698/hsa-miR-944/hsa-miR-379-3p/hsa-miR-515-5p/hsa-miR-4668-3p/hsa-miR-130a-5p/hsa-miR-3136-5p/hsa-miR-20b-5p/hsa-miR-939-5p/hsa-miR-570-3p/hsa-miR-6499-3p/hsa-miR-203a-5p/hsa-miR-515-3p/hsa-miR-550a-5p/hsa-miR-520d-3p/hsa-miR-372-3p/hsa-miR-20b-3p/hsa-miR-1304-3p/hsa-miR-23c/hsa-miR-518a-3p/hsa-miR-7706/hsa-miR-376c-3p/hsa-miR-202-5p/hsa-let-7c-3p/hsa-miR-329-3p/hsa-miR-642a-5p/hsa-miR-188-3p/hsa-miR-654-5p/hsa-miR-485-5p/hsa-miR-636/hsa-miR-410-3p/hsa-miR-6777-5p/hsa-miR-3614-5p/hsa-miR-4662a-5p/hsa-miR-520e-3p/hsa-miR-519c-3p/hsa-miR-498-5p/hsa-miR-548d-3p/hsa-miR-543/hsa-miR-204-5p/hsa-miR-519b-3p/hsa-miR-150-5p/hsa-miR-34b-3p/hsa-miR-449a/hsa-miR-4665-5p/hsa-miR-1248/hsa-miR-499a-5p/hsa-miR-3922-3p/hsa-miR-3189-3p/hsa-miR-524-5p/hsa-miR-100-3p/hsa-miR-138-1-3p/hsa-miR-526b-3p/hsa-miR-1292-5p/hsa-miR-3176/hsa-miR-3664-5p/hsa-miR-4742-3p/hsa-miR-639/hsa-miR-146a-3p/hsa-let-7f-2-3p/hsa-miR-194-3p/hsa-miR-548v/hsa-miR-584-3p/hsa-miR-4797-3p/hsa-miR-6868-3p/hsa-miR-1228-5p/hsa-miR-1291/hsa-miR-3662/hsa-miR-4778-3p/hsa-miR-6844/hsa-miR-6820-3p/hsa-miR-224-3p/hsa-miR-548j-5p/hsa-miR-1301-5p/hsa-miR-5579-3p/hsa-miR-519e-5p/hsa-miR-520d-5p/hsa-miR-585-3p/hsa-miR-203a-3p/hsa-miR-33b-3p/hsa-miR-206/hsa-miR-514a-3p/hsa-miR-1910-3p/hsa-miR-548y/hsa-miR-4728-5p/hsa-miR-4745-3p,215,72,BLCA,MiR_ORA,0.13766730401529637
LINDGREN_BLADDER_CANCER_CLUSTER_1_UP,LINDGREN_BLADDER_CANCER_CLUSTER_1_UP,277/424,1650/2562,0.167878787878788,1.01439965694683,0.436496299025985,0.352729891006628,0.999999717985869,0.999999717985869,hsa-miR-96-5p/hsa-miR-195-5p/hsa-miR-30a-3p/hsa-miR-143-3p/hsa-miR-17-5p/hsa-miR-30c-2-3p/hsa-miR-183-5p/hsa-miR-130b-3p/hsa-miR-33a-5p/hsa-miR-19a-3p/hsa-miR-30e-3p/hsa-miR-1-3p/hsa-miR-671-5p/hsa-miR-28-5p/hsa-miR-93-5p/hsa-miR-519a-5p/hsa-miR-20a-5p/hsa-miR-26a-5p/hsa-miR-3199/hsa-miR-425-5p/hsa-miR-133a-3p/hsa-miR-301a-5p/hsa-miR-374b-5p/hsa-let-7g-3p/hsa-miR-4786-5p/hsa-miR-23b-3p/hsa-miR-135b-5p/hsa-miR-429/hsa-miR-182-5p/hsa-miR-93-3p/hsa-miR-130b-5p/hsa-miR-140-3p/hsa-miR-133b/hsa-miR-106b-5p/hsa-miR-301b-3p/hsa-miR-503-5p/hsa-miR-185-5p/hsa-miR-145-5p/hsa-miR-6892-5p/hsa-miR-301a-3p/hsa-miR-708-5p/hsa-miR-365a-3p/hsa-miR-365b-3p/hsa-miR-324-5p/hsa-miR-183-3p/hsa-miR-30a-5p/hsa-miR-940/hsa-let-7c-5p/hsa-miR-20a-3p/hsa-miR-335-3p/hsa-miR-19b-3p/hsa-miR-195-3p/hsa-miR-877-5p/hsa-miR-519a-3p/hsa-miR-192-5p/hsa-miR-181b-3p/hsa-miR-6761-5p/hsa-miR-526b-5p/hsa-miR-301b-5p/hsa-miR-33b-5p/hsa-miR-125b-5p/hsa-miR-191-3p/hsa-miR-132-3p/hsa-miR-590-3p/hsa-miR-31-5p/hsa-miR-3065-5p/hsa-miR-1301-3p/hsa-miR-340-5p/hsa-miR-141-5p/hsa-miR-224-5p/hsa-miR-151a-5p/hsa-miR-522-3p/hsa-miR-483-5p/hsa-miR-454-3p/hsa-miR-1298-3p/hsa-miR-483-3p/hsa-miR-629-3p/hsa-miR-548ba/hsa-miR-378c/hsa-miR-16-1-3p/hsa-miR-708-3p/hsa-miR-339-5p/hsa-miR-15b-3p/hsa-miR-200a-5p/hsa-miR-15a-5p/hsa-miR-19b-1-5p/hsa-miR-27b-3p/hsa-miR-200b-5p/hsa-miR-3200-3p/hsa-miR-103a-2-5p/hsa-miR-16-2-3p/hsa-miR-1298-5p/hsa-miR-29a-3p/hsa-miR-651-5p/hsa-miR-490-5p/hsa-miR-205-3p/hsa-miR-218-5p/hsa-miR-181b-5p/hsa-miR-378a-3p/hsa-miR-338-5p/hsa-miR-200c-5p/hsa-miR-133a-5p/hsa-miR-518f-5p/hsa-miR-654-3p/hsa-miR-425-3p/hsa-miR-200b-3p/hsa-miR-518c-5p/hsa-miR-218-1-3p/hsa-miR-589-3p/hsa-miR-138-5p/hsa-miR-181b-2-3p/hsa-miR-1283/hsa-miR-6507-5p/hsa-miR-200c-3p/hsa-miR-675-3p/hsa-miR-452-3p/hsa-miR-149-3p/hsa-miR-3934-3p/hsa-miR-520g-3p/hsa-miR-10b-5p/hsa-miR-497-5p/hsa-miR-518a-5p/hsa-miR-527/hsa-miR-365a-5p/hsa-miR-106a-5p/hsa-miR-148b-5p/hsa-miR-92a-1-5p/hsa-miR-519d-3p/hsa-miR-32-3p/hsa-miR-942-5p/hsa-miR-379-5p/hsa-miR-151b/hsa-miR-370-5p/hsa-miR-7156-5p/hsa-miR-3065-3p/hsa-miR-378d/hsa-miR-203b-3p/hsa-miR-1-5p/hsa-miR-337-3p/hsa-miR-1229-3p/hsa-miR-381-3p/hsa-miR-6783-3p/hsa-miR-411-5p/hsa-miR-577/hsa-miR-135b-3p/hsa-miR-432-5p/hsa-miR-27a-5p/hsa-miR-1287-3p/hsa-miR-550a-3p/hsa-miR-215-5p/hsa-miR-3170/hsa-miR-34c-5p/hsa-miR-185-3p/hsa-miR-125b-2-3p/hsa-miR-5683/hsa-miR-142-3p/hsa-miR-29c-3p/hsa-miR-616-5p/hsa-miR-3074-5p/hsa-miR-383-5p/hsa-miR-34b-5p/hsa-miR-490-3p/hsa-miR-520h/hsa-miR-5698/hsa-miR-944/hsa-miR-503-3p/hsa-miR-379-3p/hsa-miR-515-5p/hsa-miR-4668-3p/hsa-miR-7974/hsa-miR-769-3p/hsa-miR-130a-5p/hsa-miR-3136-5p/hsa-miR-20b-5p/hsa-miR-939-5p/hsa-miR-495-3p/hsa-miR-570-3p/hsa-miR-3614-3p/hsa-miR-512-5p/hsa-miR-6499-3p/hsa-miR-203a-5p/hsa-miR-515-3p/hsa-miR-219a-5p/hsa-miR-6854-5p/hsa-miR-323b-3p/hsa-miR-99a-3p/hsa-miR-487a-5p/hsa-miR-23c/hsa-miR-653-5p/hsa-miR-296-3p/hsa-miR-376c-3p/hsa-miR-4638-3p/hsa-miR-202-5p/hsa-let-7c-3p/hsa-miR-329-3p/hsa-miR-642a-5p/hsa-miR-188-3p/hsa-miR-556-3p/hsa-miR-654-5p/hsa-miR-212-3p/hsa-miR-410-3p/hsa-miR-433-3p/hsa-miR-299-5p/hsa-miR-4662a-5p/hsa-miR-6715b-3p/hsa-miR-345-3p/hsa-miR-519c-3p/hsa-miR-7112-3p/hsa-miR-5699-3p/hsa-miR-498-5p/hsa-miR-548d-3p/hsa-miR-543/hsa-miR-204-5p/hsa-miR-519b-3p/hsa-miR-150-5p/hsa-miR-34b-3p/hsa-miR-449a/hsa-miR-3928-3p/hsa-miR-1248/hsa-miR-499a-5p/hsa-miR-1226-3p/hsa-miR-3922-3p/hsa-miR-616-3p/hsa-miR-3189-3p/hsa-miR-524-5p/hsa-miR-5001-5p/hsa-miR-4728-3p/hsa-miR-100-3p/hsa-miR-138-1-3p/hsa-miR-4999-5p/hsa-miR-4326/hsa-miR-3144-3p/hsa-miR-526b-3p/hsa-miR-1292-5p/hsa-miR-3176/hsa-miR-3664-5p/hsa-miR-4742-3p/hsa-miR-146a-3p/hsa-miR-4766-3p/hsa-miR-5684/hsa-let-7f-2-3p/hsa-miR-155-3p/hsa-miR-760/hsa-miR-194-3p/hsa-miR-548v/hsa-miR-4501/hsa-miR-4797-3p/hsa-miR-6868-3p/hsa-miR-942-3p/hsa-miR-137-3p/hsa-miR-877-3p/hsa-miR-3187-3p/hsa-miR-3662/hsa-miR-4778-3p/hsa-miR-6844/hsa-miR-3691-5p/hsa-miR-6820-3p/hsa-miR-224-3p/hsa-miR-548j-5p/hsa-miR-1269b/hsa-miR-580-3p/hsa-miR-5579-3p/hsa-miR-519e-5p/hsa-miR-1304-5p/hsa-miR-520d-5p/hsa-miR-203a-3p/hsa-miR-548f-3p/hsa-miR-365b-5p/hsa-miR-33b-3p/hsa-miR-206/hsa-miR-514a-3p/hsa-miR-1910-3p/hsa-miR-508-3p/hsa-miR-548y/hsa-miR-4728-5p/hsa-miR-3131/hsa-miR-105-3p,277,84,BLCA,MiR_ORA,0.16061185468451242
LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN,LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN,317/424,1921/2562,0.165018219677251,0.997114808521505,-0.112562356261251,0.571642914064904,0.999999717985869,0.999999717985869,hsa-miR-139-3p/hsa-miR-96-5p/hsa-miR-195-5p/hsa-miR-30a-3p/hsa-miR-28-3p/hsa-miR-18a-5p/hsa-miR-143-3p/hsa-miR-17-5p/hsa-miR-183-5p/hsa-miR-141-3p/hsa-miR-130b-3p/hsa-miR-139-5p/hsa-miR-145-3p/hsa-miR-33a-5p/hsa-miR-19a-3p/hsa-miR-30e-3p/hsa-miR-1-3p/hsa-miR-671-5p/hsa-miR-28-5p/hsa-miR-93-5p/hsa-miR-519a-5p/hsa-miR-20a-5p/hsa-miR-26a-5p/hsa-miR-3199/hsa-miR-425-5p/hsa-miR-590-5p/hsa-miR-133a-3p/hsa-miR-374b-5p/hsa-let-7g-3p/hsa-miR-4786-5p/hsa-miR-21-5p/hsa-miR-23b-3p/hsa-miR-504-5p/hsa-miR-135b-5p/hsa-miR-429/hsa-miR-182-5p/hsa-miR-130b-5p/hsa-miR-512-3p/hsa-miR-140-3p/hsa-miR-133b/hsa-miR-7705/hsa-miR-106b-5p/hsa-miR-301b-3p/hsa-miR-503-5p/hsa-miR-185-5p/hsa-miR-105-5p/hsa-miR-145-5p/hsa-miR-301a-3p/hsa-miR-708-5p/hsa-miR-200a-3p/hsa-miR-365a-3p/hsa-miR-365b-3p/hsa-miR-455-3p/hsa-miR-183-3p/hsa-miR-30a-5p/hsa-miR-934/hsa-miR-940/hsa-let-7c-5p/hsa-miR-335-3p/hsa-miR-19b-3p/hsa-miR-195-3p/hsa-miR-192-5p/hsa-miR-181b-3p/hsa-miR-6761-5p/hsa-miR-3613-5p/hsa-miR-33b-5p/hsa-miR-191-3p/hsa-miR-132-3p/hsa-miR-590-3p/hsa-miR-31-5p/hsa-miR-3065-5p/hsa-miR-1301-3p/hsa-miR-340-5p/hsa-miR-141-5p/hsa-miR-224-5p/hsa-miR-522-3p/hsa-miR-483-5p/hsa-miR-744-3p/hsa-miR-17-3p/hsa-miR-454-3p/hsa-miR-483-3p/hsa-miR-629-3p/hsa-miR-548ba/hsa-miR-378c/hsa-miR-758-5p/hsa-miR-584-5p/hsa-miR-16-1-3p/hsa-miR-708-3p/hsa-miR-339-5p/hsa-miR-520a-3p/hsa-miR-15b-3p/hsa-miR-149-5p/hsa-miR-200a-5p/hsa-miR-15a-5p/hsa-miR-19b-1-5p/hsa-miR-4724-5p/hsa-miR-27b-3p/hsa-miR-200b-5p/hsa-miR-3200-3p/hsa-miR-103a-2-5p/hsa-miR-16-2-3p/hsa-miR-520f-3p/hsa-miR-205-5p/hsa-miR-1298-5p/hsa-miR-29a-3p/hsa-miR-651-5p/hsa-miR-205-3p/hsa-miR-218-5p/hsa-miR-181b-5p/hsa-miR-378a-3p/hsa-miR-338-5p/hsa-miR-200c-5p/hsa-miR-525-5p/hsa-miR-1258/hsa-miR-133a-5p/hsa-miR-518f-5p/hsa-miR-4652-5p/hsa-miR-147b-3p/hsa-miR-654-3p/hsa-miR-520a-5p/hsa-miR-425-3p/hsa-miR-200b-3p/hsa-miR-518c-5p/hsa-miR-218-1-3p/hsa-miR-1910-5p/hsa-miR-589-3p/hsa-miR-138-5p/hsa-miR-181b-2-3p/hsa-miR-1283/hsa-miR-1323/hsa-miR-6507-5p/hsa-miR-200c-3p/hsa-miR-675-3p/hsa-miR-193b-3p/hsa-miR-452-3p/hsa-miR-149-3p/hsa-miR-3934-3p/hsa-miR-520g-3p/hsa-miR-10b-5p/hsa-miR-497-5p/hsa-miR-518a-5p/hsa-miR-152-3p/hsa-miR-527/hsa-miR-365a-5p/hsa-miR-106a-5p/hsa-miR-585-5p/hsa-miR-148b-5p/hsa-miR-767-3p/hsa-miR-92a-1-5p/hsa-miR-519d-3p/hsa-miR-32-3p/hsa-miR-942-5p/hsa-miR-379-5p/hsa-miR-520c-3p/hsa-miR-331-3p/hsa-miR-520b-3p/hsa-miR-7156-5p/hsa-miR-3065-3p/hsa-miR-378d/hsa-miR-203b-3p/hsa-miR-516b-5p/hsa-miR-1-5p/hsa-miR-337-3p/hsa-miR-381-3p/hsa-miR-6783-3p/hsa-miR-411-5p/hsa-miR-577/hsa-miR-135b-3p/hsa-miR-432-5p/hsa-miR-27a-5p/hsa-miR-3913-5p/hsa-miR-1287-3p/hsa-miR-550a-3p/hsa-miR-215-5p/hsa-miR-34c-3p/hsa-miR-3170/hsa-miR-34c-5p/hsa-miR-185-3p/hsa-miR-125b-2-3p/hsa-miR-5683/hsa-miR-142-3p/hsa-miR-29c-3p/hsa-miR-616-5p/hsa-miR-3074-5p/hsa-miR-210-5p/hsa-miR-383-5p/hsa-miR-490-3p/hsa-miR-520h/hsa-miR-4449/hsa-miR-5698/hsa-miR-944/hsa-miR-503-3p/hsa-miR-379-3p/hsa-miR-1270/hsa-miR-4668-3p/hsa-miR-7974/hsa-miR-130a-5p/hsa-miR-3136-5p/hsa-miR-20b-5p/hsa-miR-939-5p/hsa-miR-495-3p/hsa-miR-4446-3p/hsa-miR-570-3p/hsa-miR-3614-3p/hsa-miR-512-5p/hsa-miR-6499-3p/hsa-miR-203a-5p/hsa-miR-515-3p/hsa-miR-550a-5p/hsa-miR-520d-3p/hsa-miR-372-3p/hsa-miR-6854-5p/hsa-miR-20b-3p/hsa-miR-99a-3p/hsa-miR-487a-5p/hsa-miR-1304-3p/hsa-miR-23c/hsa-miR-525-3p/hsa-miR-653-5p/hsa-miR-296-3p/hsa-miR-376c-3p/hsa-miR-4638-3p/hsa-miR-202-5p/hsa-let-7c-3p/hsa-miR-329-3p/hsa-miR-642a-5p/hsa-miR-3117-3p/hsa-miR-188-3p/hsa-miR-556-3p/hsa-miR-485-5p/hsa-miR-636/hsa-miR-212-3p/hsa-miR-410-3p/hsa-miR-433-3p/hsa-miR-509-3p/hsa-miR-299-5p/hsa-miR-4662a-5p/hsa-miR-6715b-3p/hsa-miR-520e-3p/hsa-miR-7112-3p/hsa-miR-5699-3p/hsa-miR-498-5p/hsa-miR-548d-3p/hsa-miR-543/hsa-miR-204-5p/hsa-miR-652-5p/hsa-miR-10a-3p/hsa-miR-150-5p/hsa-miR-34b-3p/hsa-miR-449a/hsa-miR-3934-5p/hsa-miR-3928-3p/hsa-miR-1248/hsa-miR-499a-5p/hsa-miR-1226-3p/hsa-miR-3922-3p/hsa-miR-616-3p/hsa-miR-524-5p/hsa-miR-18b-5p/hsa-miR-548o-3p/hsa-miR-5001-5p/hsa-miR-643/hsa-miR-4728-3p/hsa-miR-100-3p/hsa-miR-138-1-3p/hsa-miR-4999-5p/hsa-miR-4326/hsa-miR-526b-3p/hsa-miR-219b-3p/hsa-miR-6814-3p/hsa-miR-1292-5p/hsa-miR-3176/hsa-miR-3664-5p/hsa-miR-4742-3p/hsa-miR-146a-3p/hsa-miR-4766-3p/hsa-miR-5684/hsa-let-7f-2-3p/hsa-miR-155-3p/hsa-miR-760/hsa-miR-548v/hsa-miR-4501/hsa-miR-584-3p/hsa-miR-4797-3p/hsa-miR-6868-3p/hsa-miR-942-3p/hsa-miR-150-3p/hsa-miR-1228-5p/hsa-miR-137-3p/hsa-miR-6781-3p/hsa-miR-877-3p/hsa-miR-1295a/hsa-miR-187-3p/hsa-miR-3662/hsa-miR-4778-3p/hsa-miR-3691-5p/hsa-miR-9-5p/hsa-miR-6820-3p/hsa-miR-224-3p/hsa-miR-548j-5p/hsa-miR-1269b/hsa-miR-580-3p/hsa-miR-1301-5p/hsa-miR-5579-3p/hsa-miR-1304-5p/hsa-miR-520d-5p/hsa-miR-203a-3p/hsa-miR-548f-3p/hsa-miR-365b-5p/hsa-miR-33b-3p/hsa-miR-206/hsa-miR-514a-3p/hsa-miR-1910-3p/hsa-miR-548y/hsa-miR-1911-5p/hsa-miR-4728-5p/hsa-miR-524-3p,317,149,BLCA,MiR_ORA,0.28489483747609945
